id,series_id,season,episode,title,release_date,description
725,7,1,10,Despite Yourself,2018-01-07,"While in unfamiliar territory, the U.S.S. Discovery crew is forced to get creative in their next efforts to survive opposing and unprecedented forces and return home."
726,7,1,11,The Wolf Inside,2018-01-14,"As the crew continues their guise, Burnham undergoes a merciless mission in hopes of helping the U.S.S. Discovery return home. Tilly works on restoring Stamets' neurofunction."
727,7,1,12,Vaulting Ambition,2018-01-21,"Burnham heads to the ISS Charon with a special ""gift"" for the Emperor. With the help of an unexpected source, Stamets gains clarity while trapped inside the mycelial network. Saru asks for L'Rell's help."
728,7,1,13,What's Past Is Prologue,2018-01-28,"Lorca plans to move forward with a coup against the Emperor, propelling Burnham to make a quick decision to save not only herself, but the U.S.S. Discovery."
729,7,1,14,"The War Without, The War Within",2018-02-04,"Burnham and the crew are faced with the harsh reality of the war during their absence. In order to move forward, Starfleet must use unconventional tactics and sources to take their next action against the Klingons."
730,7,1,15,Will You Take My Hand?,2018-02-11,"With Georgiou at the helm of the plan to end the Klingon war once and for all, the USS Discovery crew struggles to fathom and tolerate her hostile tactics. Memories of past hardships are rekindled within Burnham."
731,7,2,1,Brother,2019-01-17,The crew of the U.S.S. Discovery joins forces with Captain Pike to unravel the mystery of seven mysterious red signals that have appeared across the universe.
732,7,2,2,New Eden,2019-01-24,"A new signal brings the Discovery to a distant planet, Terralysium, that is inhabited by the descendants of human survivors of World War III, which was fought on Earth 200 years earlier."
733,7,2,3,Point of Light,2019-01-31,"A surprise visitor to the U.S.S. Discovery brings shocking news about Spock and dredges up past regrets for Burnham. Following the asteroid incident, Tilly struggles to keep a grip on her reality. L'Rell's authority on Qo'noS is threatened."
734,7,2,4,An Obol for Charon,2019-02-07,"A mysterious sphere threatens the U.S.S. Discovery even as May, in her original form, implements a plan that puts Tilly's life in danger. Saru and Burnham's bond grows when Saru is forced to acknowledge a deeply unsettling Kelpien truth. Pike receives new intel on Spock from a loyal friend."
735,7,2,5,Saints of Imperfection,2019-02-14,"Burnham and the crew navigate a dangerous alien landscape in a race against time to save Tilly's life, but Stamets is not at all prepared for what they find in the process. Section 31 is assigned to help track down Spock, much to Pike's dismay."
736,7,2,6,The Sound of Thunder,2019-02-21,"When a new signal appears over Saru's home planet, Burnham, Saru and the crew embark on a perilous mission that puts Saru in danger and raises questions about the Red Angel's intentions. Hugh struggles to come to terms with his new reality."
737,7,2,7,Light and Shadows,2019-02-28,"Burnham goes to Vulcan in search of Spock, where she unearths surprising family secrets. In researching what is left of the Red Angel's signal over Kaminar, Pike and Tyler end up in battle with time itself. Georgiou has a few tricks up her sleeve for Leland and Section 31."
738,7,2,8,If Memory Serves,2019-03-07,"Spock and Burnham head to Talos IV, where the process of healing Spock forces the siblings to confront their troubled past. Stamets desperately tries to reconnect with an increasingly disconnected Hugh, while Tyler struggles to shed the crew's suspicions of him due to his past as Voq."
739,7,2,9,Project Daedalus,2019-03-14,"The Discovery crew infiltrates Section 31's headquarters and suspicions arise that the crew may have a traitor in their midst. Meanwhile, Burnham tries to help Spock, but her efforts don't go as planned."
740,7,2,10,The Red Angel,2019-03-21,"Burnham is stunned when she learns her ties to Section 31 run deeper than she ever fathomed. Armed with the identity of the Red Angel, the U.S.S. Discovery goes to work on its most critical mission to date."
741,7,2,11,Perpetual Infinity,2019-03-28,"Burnham receives the reunion she's been longing for, but it doesn't go quite as she imagined. Georgiou and Tyler sense a disturbing change in Leland."
742,7,2,12,Through the Valley of Shadows,2019-04-04,"A fourth signal leads the U.S.S. Discovery to an insular world, where Pike is forced to make a life-changing choice. Burnham and Spock investigate a Section 31 ship gone rogue, leading to a discovery with catastrophic consequences."
743,7,2,13,Such Sweet Sorrow,2019-04-11,"When the U.S.S. Discovery's crucial mission does not go according to plan, Burnham realizes what must ultimately be done. The crew prepares for the battle of a lifetime as Leland's Control ships get closer."
744,7,2,14,"Such Sweet Sorrow, Part 2",2019-04-18,"The U.S.S. Discovery battles against Control in a fight not only for their lives but for the future, with a little help from some unexpected friends. Spock and Burnham discern vital new connections between the red signals while Burnham faces one of life's harshest truths: the right decisions are often the hardest to make."
745,7,3,1,"That Hope Is You, Part 1",2020-10-15,"Arriving 930 years in the future, Burnham navigates a galaxy she no longer recognizes while searching for the rest of the U.S.S. Discovery crew."
746,7,3,2,Far from Home,2020-10-22,"After the U.S.S. Discovery crash-lands on a strange planet, the crew finds themselves racing against time to repair their ship. Meanwhile, Saru and Tilly embark on a perilous first-contact mission in hopes of finding Burnham."
747,7,3,3,People of Earth,2020-10-29,"Finally reunited, Burnham and the U.S.S. Discovery crew journey to Earth, eager to learn what happened to the Federation in their absence."
748,7,3,4,Forget Me Not,2020-11-05,Burnham and Adira visit the Trill homeworld while Saru's efforts on the Discovery to help the crew reconnect yield surprises.
749,7,3,5,Die Trying,2020-11-12,"After reuniting with what remains of Starfleet and the Federation, the U.S.S. Discovery and its crew must prove that a 930 year old crew and starship are exactly what this new future needs."
750,7,3,6,Scavengers,2020-11-19,"After receiving a message from Book, Burnham and Georgiou embark on a rogue mission to find him, leaving Saru to pick up the pieces with Admiral Vance. Meanwhile, Stamets forms an unexpected bond with Adira."
751,7,3,7,Unification III,2020-11-26,"While grappling with the fallout of her recent actions, and what her future might hold, Burnham agrees to represent the Federation in an intense debate about the release of politically sensitive - but highly valuable - Burn data."
752,7,3,8,The Sanctuary,2020-12-03,"The U.S.S. Discovery crew travel to Book's home planet to help rescue it from Osyraa, the formidable leader of the Emerald Chain; Stamets and Adira continue their search for valuable information on the origin of the Burn."
753,7,3,9,"Terra Firma, Part 1",2020-12-10,The U.S.S. Discovery crew journey to a mysterious planet in hopes of finding a cure for Georgiou's deteriorating condition. Stamets and Adira make a stunning breakthrough with the newly acquired Burn data.
754,7,3,10,"Terra Firma, Part 2",2020-12-17,"Georgiou uncovers the true depths of the plot against her, leading her to a revelation about how deeply her time on the U.S.S. Discovery truly changed her."
755,7,3,11,Su'Kal,2020-12-24,"Discovery ventures to the Verubin Nebula, where Burnham, Saru, and Culber make a shocking realization about the origin of the Burn as the rest of the crew faces an unexpected threat."
756,7,3,12,There Is a Tide...,2020-12-31,"After capturing the U.S.S. Discovery, Osyraa seeks a meeting with Admiral Vance while Burnham and the crew must overcome unimaginable odds as they attempt to regain command of their ship."
757,7,3,13,"That Hope Is You, Part 2",2021-01-07,"As the Emerald Chain tightens its grip and the mystery of the Burn is finally solved, Burnham and the crew have one last chance to save themselves - and the Federation."
758,7,4,1,Kobayashi Maru,2021-11-18,"After months spent reconnecting the Federation with distant worlds, Captain Michael Burnham and the crew of the U.S.S. Discovery are sent to assist a damaged space station."
759,7,4,2,Anomaly,2021-11-25,"Saru returns to help the U.S.S. Discovery uncover the mystery of an unusually destructive new force; as Burnham leads the crew, she must also find a way to help Book cope with an unimaginable loss."
760,7,4,3,Choose to Live,2021-12-02,Burnham and Tilly hunt the killer of a Starfleet officer as Stamets and the science team race against the clock to prevent the anomaly from killing anyone else.
761,7,4,4,All Is Possible,2021-12-09,"Tilly and Adira lead a team of Starfleet Academy cadets on a training mission that takes a dangerous turn. Meanwhile, Burnham is pulled into tense negotiations on Ni'Var."
762,7,4,5,The Examples,2021-12-16,Burnham and Book race to evacuate a group of stranded colonists in the anomaly's path as one of the Federation's brightest scientists comes aboard the U.S.S. Discovery to do high-stakes research with Saru and Stamets.
763,7,4,6,Stormy Weather,2021-12-23,"Seeking answers, the U.S.S. Discovery ventures into a subspace rift created by the Dark Matter Anomaly. Meanwhile, Book faces a strange visitor from his past."
764,7,4,7,...But to Connect,2021-12-30,Tensions rise as representatives from across the galaxy gather to confront the threat of the Dark Matter Anomaly. Zora's new sentience raises difficult questions.
765,7,4,8,All In,2022-02-10,"Following a hunch, Captain Burnham tracks Book to an old haunt from their courier days and gets drawn into a high-stakes competition for a powerful weapon."
766,7,4,9,Rubicon,2022-02-17,Captain Burnham and the U.S.S. Discovery race to stop Book and Ruon Tarka from launching a rogue plan that could inadvertently endanger the galaxy.
767,7,4,10,The Galactic Barrier,2022-02-24,"Captain Burnham and her crew must go where few have gone before: beyond the Galactic Barrier. Meanwhile, Book learns the truth of what drives Ruon Tarka."
768,7,4,11,Rosetta,2022-03-03,"While Captain Burnham leads an away mission to a planet that was once home to the aliens responsible for the DMA, Book and Tarka secretly infiltrate the U.S.S. Discovery."
769,7,4,12,Species Ten-C,2022-03-10,"As the DMA approaches Earth and Ni'Var, Captain Burnham and the crew of the U.S.S. Discovery attempt to make First Contact with the powerful species responsible before it's too late."
770,7,4,13,Coming Home,2022-03-17,"As the DMA approaches Earth and Ni'Var, and with evacuations underway, Burnham and the team aboard the U.S.S. Discovery must find a way to communicate and connect with a species far different from their own before time runs out."
771,7,5,1,Red Directive,2024-04-04,"Captain Burnham and U.S.S. Discovery are sent to retrieve a mysterious artifact hidden inside a 800-year-old Romulan vessel - but find that they're not the only ones on the hunt. Meanwhile, Saru is offered the position of a lifetime."
772,7,5,2,Under the Twin Moons,2024-04-04,"On Saru's last mission as Captain Burnham's Number One, the team ventures to a seemingly abandoned planet to hunt for what might be the greatest treasure in the galaxy."
773,7,5,3,Jinaal,2024-04-11,"On Trill, Captain Burnham, Book, and Culber must pass a dangerous test to prove themselves worthy of the next clue. Adira reconnects with Gray and Saru's first day as ambassador is complicated by his engagement to T'Rina."
774,7,5,4,Face the Strange,2024-04-18,"As the race between Discovery and the bounty hunters L'ak and Moll intensifies, an unexpected weapon forces Burnham and Rayner to work past their differences to save the rest of the crew."
775,7,5,5,Mirrors,2024-04-25,"Captain Burnham and Book journey into extradimensional space in search of the next clue to the location of the Progenitors' power, while Rayner navigates his first mission in command of the U. S. S. Discovery and Culber opens up to Tilly."
776,7,5,6,Whistlespeak,2024-05-02,Captain Burnham must consider breaking the Prime Directive when a local tradition in a pre-warp society threatens Tilly's life. Culber tries to connect with Stamets and Adira steps up when Rayner assigns them a position on the bridge.
777,7,5,7,Erigah,2024-05-09,"With Moll and L'ak in custody, the Federation is pulled into a diplomatic and ethical firestorm when the Breen demand they be handed over. Meanwhile, Book looks for ways to help as Tilly, Adira and Reno work to decipher the latest clue."
778,7,5,8,Labyrinths,2024-05-16,"When Burnham is trapped within a ""mindscape"" designed to test her worthiness to retrieve the Progenitor's powerful technology, Book, Rayner and the crew of the U. S. S. Discovery must hold off the Breen long enough for her to escape."
779,7,5,9,Lagrange Point,2024-05-23,"After Moll and the Breen capture a mysterious structure that contains the Progenitors' power, Captain Burnham must lead a covert mission to retrieve it before the Breen figure out how to use it."
780,7,5,10,"Life, Itself",2024-05-30,"Trapped inside a mysterious alien portal that defies familiar rules of time, space and gravity, Burnham must fight Moll - and the environment itself - in order to locate the Progenitors' technology and secure it for the Federation."
781,8,1,1,Runaway,2018-10-04,"Following a discussion with her condescending mother, Sylvia Tilly encounters a young Xahean stowaway, Me Hani Ika Hali Ka Po. Tilly, who is accustomed to taking orders, decides to make her own decisions to help Po return home in time for her coronation."
782,8,1,2,Calypso,2018-11-08,"The USS Discovery has held position in space for a thousand years, and its computer system Zora has become sentient. She retrieves a passing escape pod carrying a man named Craft. Zora keeps Craft aboard the ship and begins to fall in love with him, but eventually lets him take Discovery's last shuttle to return to his family on Alcor IV."
783,8,1,3,The Brightest Star,2018-12-06,"On the planet Kaminar, Saru wants to learn about life outside the pre-warp society of his village, where his people are harvested as food by the predatory Ba'ul. Saru is able to send a distress signal into space that is answered by Lieutenant Philippa Georgiou, who invites Saru to join Starfleet."
784,8,1,4,The Escape Artist,2019-01-03,"Harry Mudd is captured by a bounty hunter and taken to a Federation ship, but there the hunter finds multiple versions of Mudd already detained. Elsewhere, the real Mudd continues to create android replicas of himself, capitalizing on his own notoriety and confounding the authorities."
785,8,2,1,Q&A,2019-10-05,"On his first day aboard the USS Enterprise, Ensign Spock and his new superior officer Number One are trapped in a turbolift. While waiting for it to be repaired, Spock asks Number One numerous questions and they bond over their similarities."
786,8,2,2,The Trouble with Edward,2019-10-10,"On the USS Cabot, science officer Edward Larkin tries to solve a planet's food shortage by adding human DNA to tribbles, against his captain's orders, creating a species that is born pregnant and reproduces at an exponential rate. The Cabot is overrun and Larkin dies when he is trapped under multiplying tribbles and left behind while the rest of the crew escapes."
787,8,2,3,Ask Not,2019-11-14,"When Starbase 28 is attacked, Cadet Thira Sidhu is given care of a mutinous prisoner: Captain Christopher Pike of the Enterprise. Pike tries to pressure Sidhu into releasing him, but she refuses. He then reveals it is a simulated test that Sidhu has passed, allowing her to join the crew of the Enterprise."
788,8,2,4,Ephraim and Dot,2019-12-12,"Ephraim, a tardigrade looking for a place to lay her eggs, crosses paths with the USS Enterprise and is attacked by a repair drone named Dot. When the Enterprise self-destructs, Dot helps save Ephraim's eggs. When the eggs hatch, the pair travel with the baby tardigrades together."
789,8,2,5,The Girl Who Made the Stars,2019-12-12,"Young Michael Burnham's father eases her fear of the dark by telling her a story about a young African girl. In the story, the girl's people fear the dark because of a predatory Night Beast, but she braves the night and discovers an alien that gifts her new light. The girl uses this to create the stars, and grows up to be a warrior queen."
790,8,2,6,Children of Mars,2020-01-09,"Two schoolgirls on Earth develop a fierce rivalry but are drawn together by a tragedy when they see news of Mars and its shipyard facilities attacked by rogue synthetics. During the news footage an image of Admiral Jean-Luc Picard appears, with the network reporting that Picard called the attack ""devastating""."
791,9,1,1,Remembrance,2020-01-23,"Fourteen years after retiring from Starfleet, Jean-Luc Picard, still haunted by the death of Data, is living a quiet life on his family vineyard when a woman comes to him for help."
792,9,1,2,Maps and Legends,2020-01-30,"Without the support of Starfleet, Picard turns to Dr. Agnes Jurati and his estranged colleague Raffi Musiker for help in finding the truth about Dahj, unaware that hidden enemies are also interested in what he'll find."
793,9,1,3,The End Is the Beginning,2020-02-06,"After reflecting on the past with Raffi, Picard hires her partner, Cristobal Rios, to help him in his search for Bruce Maddox; Soji's work on the Borg cube catches the attention of the executive director."
794,9,1,4,Absolute Candor,2020-02-13,"On the way to Freecloud, Picard requests a stop at a Romulan refugee planet where he reunites with Elnor, the young Romulan he befriended fourteen years ago; Narek continues to learn more about Soji."
795,9,1,5,Stardust City Rag,2020-02-20,"The La Sirena crew reach Freecloud and find Bruce Maddox in a precarious situation, so Seven of Nine, the ex-Borg they recently picked up, lends her assistance."
796,9,1,6,The Impossible Box,2020-02-27,"Picard and the crew trace Soji to the Borg cube, forcing Picard to face memories of being Locutus; Narek believes he's found a way to safely exploit information from Soji."
797,9,1,7,Nepenthe,2020-03-05,"Picard and Soji, who's struggling to make sense of her recently unlocked memories, travel to a planet that happens to be the home of Picard's old friends Will Riker and Deanna Troi; Elnor and Hugh are left on the Borg cube to face Narissa."
798,9,1,8,Broken Pieces,2020-03-12,"Picard realizes how far some will go to protect secrets that go back generations when truths about the attack on Mars are revealed; Narissa orders her guards to capture Elnor, setting off a chain reaction on the Borg cube."
799,9,1,9,"Et in Arcadia Ego, Part 1",2020-03-19,"With the Romulans in pursuit, Picard and the crew finally reach Soji's home planet - and discover more than they expected about the inhabitants."
800,9,1,10,"Et in Arcadia Ego, Part 2",2020-03-26,Picard and his team are pitted against the Romulans and the synthetics of Coppelius in a final confrontation.
801,9,2,1,The Star Gazer,2022-03-03,"Starfleet must once again call on legendary Jean-Luc Picard after members of his former crew - Cristóbal Rios, Seven of Nine, Raffi Musiker, and Dr. Agnes Jurati - discover an anomaly in space that threatens the galaxy."
802,9,2,2,Penance,2022-03-10,Picard finds himself transported to an alternate timeline in the year 2400 where he must face one last trial orchestrated by his longtime nemesis Q.
803,9,2,3,Assimilation,2022-03-17,Picard and the crew travel back to 2024 Los Angeles in search of the one person who can help them identify the point at which time diverged.
804,9,2,4,Watcher,2022-03-24,"With time running out to save the future, Picard seeks out an old friend for help; Rios winds up on the wrong side of the law; Jurati makes a deal with the Borg Queen."
805,9,2,5,Fly Me to the Moon,2022-03-31,"Picard discovers an important person from his past, Q continues his manipulation of the timeline, taking an interest in Dr. Adam Soong. Seven and Raffi attempt a daring rescue of Rios."
806,9,2,6,Two of One,2022-04-07,Tallinn helps Picard and the crew infiltrate a gala on the eve of a joint space mission to protect an astronaut they believe is integral in restoring the timeline - Renee Picard; Kore makes a startling discovery about her father's work.
807,9,2,7,Monsters,2022-04-14,Tallinn enters Picard's subconscious mind to help him wake from a coma and face his deepest fears; Seven and Raffi search for Jurati fearing she's succumbed to her inner monster; Rios struggles to hide the truth about himself from Teresa.
808,9,2,8,Mercy,2022-04-21,"With time running out before the launch of the Europa Mission, Picard and Guinan must free themselves from FBI custody. Seven and Raffi come face-to-face with Jurati and the horror of what she's become."
809,9,2,9,Hide and Seek,2022-04-28,Picard must face the ghosts of his past when he and his crew are attacked by a new incarnation of an old enemy; Seven and Raffi face Jurati in a final showdown.
810,9,2,10,Farewell,2022-05-05,"With just hours until the Europa Launch, Picard and the crew find themselves in a race against time to save the future."
811,9,3,1,The Next Generation,2023-02-16,"After receiving a distress call from Beverly Crusher, Jean-Luc Picard enlists help from generations old and new for one last adventure: a mission that will change Starfleet and his old crew forever."
812,9,3,2,Disengage,2023-02-23,"Aided by crew of the U.S.S. Titan, Picard makes a discovery that will alter his life forever and puts him on a collision course with the most cunning enemy he's ever encountered."
813,9,3,3,Seventeen Seconds,2023-03-02,"Picard grapples with a life-altering revelation as the crew of the Titan attempt to outmaneuver Vadic, while Raffi and Worf uncover a plot by a vengeful enemy."
814,9,3,4,No Win Scenario,2023-03-09,"Picard, Riker and crew must confront the sins of their past as the Titan drifts helplessly in a mysterious space anomaly."
815,9,3,5,Imposters,2023-03-16,"Caught by Starfleet and facing court martial, paranoia grows as Picard struggles to uncover whether a prodigal crewman from his past has returned as an ally - or an enemy hellbent on destroying them all."
816,9,3,6,The Bounty,2023-03-23,"Now on the run, Picard and the skeleton crew of the USS Titan must break into Starfleet's most top secret facility to expose a plot that could destroy the Federation. Picard must turn to an old friend for help."
817,9,3,7,Dominion,2023-03-30,"Crippled, cornered, and out of options, Picard stages a gambit to trap Vadic and reveal her true motive - a gamble that puts the Titan in the crosshairs and forces Picard and Beverly to question every moral code they've ever held."
818,9,3,8,Surrender,2023-04-06,Vadic forces Picard to make an impossible choice: deliver what he can never give - or watch his crew perish. Their only salvation lies in the mind of an old friend and old foe.
819,9,3,9,Võx,2023-04-13,A devastating revelation about Jack alters the course of Picard's life - and uncovers a truth that threatens every soul in the Federation. Picard and his crew race to save the galaxy from annihilation - at a gut-wrenching cost.
820,9,3,10,The Last Generation,2023-04-20,"In a desperate last stand, Jean-Luc Picard and generations of crews both old and new fight together to save the galaxy from the greatest threat they've ever faced."
821,10,1,1,Second Contact,2020-08-06,"Ensigns Mariner and Boimler run into difficulty on Galar. Meanwhile, an alien virus infects the crew of the Cerritos."
822,10,1,2,Envoys,2020-08-13,"After a high-profile mission goes awry, Boimler is further plagued with self-doubt when Mariner proves herself to be a more naturally talented sci-fi badass than he. Rutherford quits his job in engineering and explores other departments on the U.S.S. Cerritos."
823,10,1,3,Temporal Edict,2020-08-20,"A new work protocol eliminating ""buffer time"" has the Lower Decks crew running ragged as they try to keep up with their tightened schedules. Ensign Mariner and Commander Ransom's mutual lack of respect comes to a head during an away mission."
824,10,1,4,Moist Vessel,2020-08-27,Captain Freeman seeks the ultimate payback after Mariner blatantly disrespects her in front of the crew. A well-meaning Tendi accidentally messes up a lieutenant's attempt at spiritual ascension and tries to make it right.
825,10,1,5,Cupid's Errant Arrow,2020-09-03,Mariner is suspicious of Boimler's new girlfriend. Tendi and Rutherford grow jealous of a bigger starship's gear.
826,10,1,6,Terminal Provocations,2020-09-10,The lovable but awkward Ensign Fletcher makes work difficult for Mariner and Boimler. Rutherford introduces Tendi to a holodeck training program that he created.
827,10,1,7,Much Ado About Boimler,2020-09-17,"Mariner tries to impress her best friend from Starfleet Academy who is now a visiting captain. Boimler is sent to a Starfleet medical ship after a transporter accident puts him ""out of phase."""
828,10,1,8,Veritas,2020-09-24,"Mariner, Boimler, Tendi, and Rutherford are caught off guard when aliens force them to testify about a series of seemingly unrelated events."
829,10,1,9,Crisis Point,2020-10-01,Mariner repurposes Boimler's holodeck program to cast herself as the villain in a Lower Decks style movie.
830,10,1,10,No Small Parts,2020-10-08,The USS Cerritos encounters a familiar enemy. Tendi helps a struggling recruit find her footing.
831,10,2,1,Strange Energies,2021-08-12,"The U.S.S. Cerritos is dispatched on a mission which results in an encounter with ""strange energy."""
832,10,2,2,"Kayshon, His Eyes Open",2021-08-19,"Our Lower Deckers have trouble bonding with Ensign Jet Manhaver, who has been assigned Boimler's bunk and shift duties. Meanwhile, we get a glimpse of Boimler's life on the U.S.S. Titan, which is more intense than he thought it would be."
833,10,2,3,We'll Always Have Tom Paris,2021-08-26,"Assigned a special task by Dr. T'Ana, Tendi enlists Mariner for help. On the U.S.S. Cerritos, Rutherford is consumed by a bridge crew mystery."
834,10,2,4,"Mugato, Gumato",2021-09-02,The USS Cerritos is dispatched to a planet to investigate an unexplained sighting of a dangerous Mugato.
835,10,2,5,An Embarrassment of Dooplers,2021-09-09,Mariner and Boimler try to track down the location of a legendary Starfleet party while the bridge crew deals with an insecure alien diplomat.
836,10,2,6,The Spy Humongous,2021-09-16,Anomaly consolidation day on the U.S.S. Cerritos leaves the Lower Deckers with mixed emotions. Captain Freeman attempts to negotiate peace on the Pakled home world.
837,10,2,7,Where Pleasant Fountains Lie,2021-09-23,"Mariner & Boimler are stranded on an uninhabited planet with a sentient computer. On the Cerritos, Lt. Commander Billups must prove his engineering abilities to an old adversary."
838,10,2,8,"I, Excretus",2021-09-30,A consultant arrives on the U.S.S. Cerritos to run drills that require the lower deckers and bridge crew to swap duties.
839,10,2,9,wej Duj,2021-10-07,"As the U.S.S. Cerritos crew has downtime during a long warp trip, a Klingon ship and a Vulcan one find themselves unknowingly heading to an encounter with the Starfleet ship."
840,10,2,10,First First Contact,2021-10-14,The U.S.S. Cerritos is tasked to aid an Excelsior-class starship on a first contact mission.
841,10,3,1,Grounded,2022-08-25,Mariner enlists her friends on a rogue mission to exonerate her mother as Captain Freeman faces a military tribunal for the destruction of Pakled Planet.
842,10,3,2,The Least Dangerous Game,2022-09-01,"On a tropical paradise planet, Mariner questions Commander Ransom on how he structures his away team. Boimler makes a bold career decision."
843,10,3,3,Mining the Mind's Mines,2022-09-08,"On a remote science outpost, stone orbs are bringing fantasies to life. Tendi starts her first day as a Senior Science Officer Trainee."
844,10,3,4,Room for Growth,2022-09-15,"Mariner, Boimler, and Tendi clash with their arch-rivals: Delta Shift. The Cerritos engineers go on mandatory relaxation leave."
845,10,3,5,Reflections,2022-09-22,"Mariner and Boimler work the Starfleet recruitment booth at an alien job fair, Rutherford challenges himself."
846,10,3,6,"Hear All, Trust Nothing",2022-09-29,The Cerritos crew unexpectedly spends a day on Deep Space 9.
847,10,3,7,A Mathematically Perfect Redemption,2022-10-06,A wayward Starfleet ensign struggles to find a path to redemption.
848,10,3,8,Crisis Point 2: Paradoxus,2022-10-13,Boimler's holodeck movie sequel tries to live up to the original.
849,10,3,9,Trusted Sources,2022-10-20,A visiting reporter on the Cerritos puts Captain Freeman on edge.
850,10,3,10,The Stars at Night,2022-10-27,The Cerritos crew must prove their worth in a mission race.
851,10,4,1,Twovix,2023-09-07,The Cerritos ensigns must assist a caretaker on the voyage of a historically significant starship.
852,10,4,2,I Have No Bones Yet I Must Flee,2023-09-07,"Mariner tries to get demoted, Rutherford tries to get promoted, Boimler makes a big move."
853,10,4,3,In the Cradle of Vexilon,2023-09-14,Boimler leads his first away mission on an alien megastructure.
854,10,4,4,"Something Borrowed, Something Green",2023-09-21,Tendi is summoned back to Orion for a wedding.
855,10,4,5,Empathological Fallacies,2023-09-28,The hedonistic behavior of a Betazoid delegation is suspected of affecting the crew.
856,10,4,6,Parth Ferengi's Heart Place,2023-10-05,The Cerritos visits the Ferengi homeworld.
857,10,4,7,A Few Badgeys More,2023-10-12,Three computerized villains return to cause problems for the Cerritos crew.
858,10,4,8,Caves,2023-10-19,The Lower Deckers go on a classic cave mission.
859,10,4,9,The Inner Fight,2023-10-26,Captain Freeman assigns the Lower Deckers an overly safe mission to try and keep a self-destructive Mariner out of danger.
860,10,4,10,"Old Friends, New Planets",2023-11-02,"Mariner finds herself held as the hoped-for ally of the disgraced Nick Locarno, now a megalomaniacal insurrectionist armed with a rebel fleet and a destructively planet-reforming Genesis device."
861,10,5,1,Dos Cerritos,2024-10-24,A spatial anomaly forces the Cerritos crew to face their own faces.
862,10,5,2,Shades of Green,2024-10-24,"Tendi races to stop a conflict, while Boimler and Mariner race to stop capitalists."
863,10,5,3,The Best Exotic Nanite Hotel,2024-10-31,The Lower Deckers hunt nanites on a resort in space.
864,10,5,4,A Farewell To Farms,2024-11-07,Dr. Migleemo cooks up some hot dishes. Mariner prefers hers served cold.
865,10,5,5,Starbase 80?!,2024-11-14,Ransom uses too much disinfectant gel while Mariner gets paranoid about curses.
866,10,5,6,Of Gods and Angles,2024-11-21,The Cerritos hosts peace talks between warring civilizations.
867,10,5,7,Fully Dilated,2024-11-28,It's a pre-warp society undercover Girls Trip.
868,10,5,8,Upper Decks,2024-12-05,The Lower Deckers have a pumpkin carving party.
869,10,5,9,Fissure Quest,2024-12-12,Fissures must be closed before they get inflamed.
870,10,5,10,The New Next Generation,2024-12-19,Season finale where lots of wild stuff happens.
871,11,1,1,"Lost and Found, Part 1",2021-10-28,The young alien Dal finds a hidden starfleet spaceship during an escape attempt from a mine planet. But who is still after the ship?
872,11,1,2,"Lost and Found, Part 2",2021-10-28,Dal needs a strong crew for the new ship if they want to leave Tars Lamora. But the Diviner and his daughter Gwyn have other plans.
873,11,1,3,Starstruck,2021-11-04,"Even with the guidance of their hologram advisor Janeway, the crew of The Protostar is tested when their ship is on a dangerous cosmic collision course."
874,11,1,4,Dream Catcher,2021-11-11,"The crew has their first away mission on an undiscovered planet that manifests their deepest desires, only to realize the planet has desires of its own."
875,11,1,5,Terror Firma,2021-11-18,"Marooned on a deadly planet, the crew must work together with their captive Gwyn to stay alive...except the planet isn't the only thing in pursuit."
876,11,1,6,Kobayashi,2022-01-06,"As Gwyn struggles to find her role aboard the USS Protostar, Dal tests his leadership skills in the newly discovered holodeck."
877,11,1,7,First Con-tact,2022-01-13,"When a mentor from Dal's past persuades him to use their Federation cover for personal gain, they quickly discover Starfleet has protocols for a reason."
878,11,1,8,Time Amok,2022-01-20,"When an anomaly fractures the U.S.S. Protostar in time, Hologram Janeway must synchronize the disjointed crew and save their ship before it destructs."
879,11,1,9,"A Moral Star, Part 1",2022-01-27,The crew forgo their dreams of Starfleet to return to Tars Lamora in a no-win scenario.
880,11,1,10,"A Moral Star, Part 2",2022-02-03,"When their plan goes awry, the crew must improvise. Meanwhile, Gwyn discovers a dark truth that will forever jeopardize their quest toward salvation."
881,11,1,11,Asylum,2022-10-27,"At the edge of Federation space, the crew applies for asylum at a comm relay outpost, only for their starship to reveal its shocking true purpose."
882,11,1,12,Let Sleeping Borg Lie,2022-11-03,"When the crew encounters a dormant Borg Cube, Zero risks everything to save their ship."
883,11,1,13,All the World's a Stage,2022-11-10,The crew answers a distress call to find a colony trapped in Starfleet's past.
884,11,1,14,Crossroads,2022-11-17,"When the crew attempts to secure transport to the Federation, they unwittingly cross paths with the Vice Admiral who is hunting them."
885,11,1,15,Masquerade,2022-11-24,"Trapped in the Neutral Zone, the crew encounters a rogue geneticist who sheds light on Dal's past."
886,11,1,16,Preludes,2022-12-01,"A Starfleet admiral digs into the past of the Protostar crew. Meanwhile, the Diviner recalls his life's mission."
887,11,1,17,Ghost in the Machine,2022-12-08,"When the crew gets trapped in the holodeck by a mysterious malfunction, they aren't sure what's programmed or what's real."
888,11,1,18,Mindwalk,2022-12-15,"Desperate to warn Starfleet of their dilemma, a daring experiment goes awry as Dal inadvertently swaps mind with a Starfleet Vice Admiral."
